price,area,rooms,ceiling_height,price_per_m2,Тип,Ремонт,Парковка,Балкон,Санузел
185000.0,120.0,4,,1541.6666666666667,Квартира,Дизайнерский,unknown,unknown,Совмещенный (2)
200000.0,134.0,4,,1492.5373134328358,Квартира,Евроремонт,подземная,unknown,"Совмещенный (2), Раздельный (1)"
200000.0,76.0,4,,2631.5789473684213,Квартира,Евроремонт,unknown,Балкон (1),unknown
250000.0,116.0,3,,2155.1724137931033,Квартира,Дизайнерский,наземная,Балкон (2),unknown
250000.0,123.0,3,3.2,2032.520325203252,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
260000.0,143.0,5,3.2,1818.1818181818182,Квартира,Евроремонт,подземная,Балкон (1),Совмещенный (2)
270000.0,170.0,4,3.5,1588.235294117647,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
270000.0,85.0,3,,3176.470588235294,Квартира,Евроремонт,unknown,Балкон (1),Раздельный (1)
300000.0,150.0,4,3.0,2000.0,Квартира,Евроремонт,подземная,Балкон (1),"Совмещенный (1), Раздельный (2)"
300000.0,130.0,3,3.2,2307.6923076923076,Квартира,Евроремонт,подземная,unknown,Совмещенный (2)
300000.0,200.0,4,3.2,1500.0,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
300000.0,146.0,4,3.0,2054.794520547945,Квартира,Евроремонт,подземная,unknown,unknown
330000.0,168.0,4,3.2,1964.2857142857142,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
330000.0,169.0,4,3.2,1952.6627218934912,Квартира,Евроремонт,подземная,unknown,Совмещенный (3)
330000.0,168.0,4,,1964.2857142857142,Квартира,Дизайнерский,unknown,unknown,Совмещенный (3)
350000.0,130.0,4,3.2,2692.3076923076924,Квартира,Евроремонт,наземная,unknown,Совмещенный (2)
380000.0,210.0,6,3.2,1809.5238095238096,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (3)
400000.0,326.0,6,3.2,1226.993865030675,Квартира,Евроремонт,наземная,Балкон (1),Совмещенный (3)
450000.0,160.0,3,3.4,2812.5,Квартира,Дизайнерский,подземная,unknown,unknown
